"sale_id","artwork_id","artist_name","category","sale_date","auction_house","sale_price_eur","estimate_low_eur","estimate_high_eur","sold_above_estimate","price_change_pct","price_change_explanation","buyer_type","buyer_name","buyer_nationality","buyer_profile","bart_score_buyer","seller_type","seller_name","seller_profile","bart_score_seller","sale_location","is_private_sale","bart_score_sale","source"
"SL0059","KWS019","KAWS","Street Art","2018-08-15","Christie's","43500","28000","57000","false","-12.83","Croissance soutenue malgré les tensions commerciales USA-Chine ; l'art digital et les NFT préfigurent attirent une clientèle plus jeune.","Galerie","Thaddaeus Ropac","Autrichien","Galerie avec espaces à Paris Marais, Pantin, Salzbourg et Londres.","89","Succession","Guy Wildenstein Estate","Héritiers de la plus grande dynastie marchande d'art mondial, procédant à un réajustement du portefeuille.","89","Los Angeles","false","83.4","Généré IA"
"SL0060","KWS020","KAWS","Street Art","2018-11-15","Phillips","57300","42000","77000","false","31.72","Fin d'année dynamique avec des résultats solides à Hong Kong et New York ; les lots garantis surperforment les estimations de 40%.","Galerie","Thaddaeus Ropac","Autrichien","Galerie avec espaces à Paris Marais, Pantin, Salzbourg et Londres.","89","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Paris","false","83.0","Généré IA"
"SL0061","KWS021","KAWS","Street Art","2019-02-15","Sotheby's","50400","39000","61000","false","-12.04","Marché solide mais plus sélectif ; la polarisation s'accentue entre artistes premium et mid-market qui stagne.","Galerie","Perrotin","Français","Galerie parisienne internationale, découvreuse de talents ayant lancé KAWS et Takashi Murakami.","88","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Hong Kong","false","89.0","Généré IA"
"SL0062","KWS022","KAWS","Street Art","2019-05-15","Heritage Auctions","59900","41000","80000","false","18.85","Résultats contrastés à New York en mai ; le segment street art surperforme avec Banksy, KAWS et Mr. Brainwash au cœur des enchères.","Collectionneur","Peter Brant","Américain","Éditeur d'Interview Magazine et fondateur du Brant Foundation Art Study Center.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","87.1","Généré IA"
"SL0063","KWS023","KAWS","Street Art","2019-08-15","Phillips","56500","46000","67000","false","-5.68","Les manifestations à Hong Kong perturbent les ventes locales ; redistribution vers Singapore, Séoul et New York observée.","Galerie","David Zwirner","Américain","Galerie influente représentant des artistes de premier plan à New York, Londres et Hong Kong.","93","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Los Angeles","false","87.8","Généré IA"
"SL0064","KWS024","KAWS","Street Art","2019-11-15","Bonhams","57300","37000","77000","false","1.42","Clôture 2019 correcte malgré le contexte géopolitique tendu ; la résilience du marché de l'art face aux crises se confirme.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","New York","false","86.2","Généré IA"
"SL0065","KWS025","KAWS","Street Art","2020-02-15","Phillips","46200","33000","58000","false","-19.37","Covid-19 : ventes de mars annulées ou reportées sur tous les continents ; choc sans précédent sur le marché mondial.","Musée","Centre Pompidou","Français","Musée national d'art moderne de Paris, politique d'acquisition active pour enrichir sa collection.","97","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Paris","false","85.4","Généré IA"
"SL0066","KWS026","KAWS","Street Art","2020-05-15","Christie's","46600","32000","61000","false","0.87","Premières ventes 100% online chez Christie's, Sotheby's et Phillips ; les résultats restent en retrait de 30-40% vs 2019.","Galerie","Gagosian Gallery","Américain","Réseau mondial de 19 espaces représentant les artistes les plus côtés du marché.","95","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","90.1","Généré IA"
"SL0067","KWS027","KAWS","Street Art","2020-08-15","Christie's","42900","36000","51000","false","-7.94","Reprise partielle : Phillips online réalise des performances surprenantes ; les NFT commencent à stimuler l'intérêt pour l'art numérique.","Collectionneur","Bernard Arnault","Français","PDG LVMH, mécène et fondateur de la Fondation Louis Vuitton, parmi les 5 plus grandes collections privées mondiales.","97","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Londres","false","83.6","Généré IA"
"SL0068","KWS028","KAWS","Street Art","2020-11-15","Christie's","61900","47000","75000","false","44.29","Rebond de fin d'année porté par les enchères digitales et le retour des collectionneurs ; les prix des sommets restent stables.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Hong Kong","false","84.0","Généré IA"
"SL0069","KWS029","KAWS","Street Art","2021-02-15","Sotheby's","58800","42000","77000","false","-5.01","Fort rebond post-confinement : l'euphorie du marché NFT (Beeple à 69 M$) stimule l'intérêt général pour l'art contemporain.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Hong Kong","false","81.1","Généré IA"
"SL0070","KWS030","KAWS","Street Art","2021-05-15","Phillips","53000","43000","64000","false","-9.86","Boom historique des enchères printanières : Basquiat atteint 93,1 M$ chez Sotheby's en mai, nouveau record de l'artiste.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","New York","false","89.9","Généré IA"
"SL0071","KWS031","KAWS","Street Art","2021-08-15","Christie's","55500","45000","67000","false","4.72","Marché au plus haut depuis 2015 ; retour massif des acheteurs asiatiques et nouvelle vague d'ultra-HNWI entrant sur le marché.","Collectionneur","Jose Mugrabi","Américain","Famille Mugrabi, propriétaires de la plus grande collection privée d'Andy Warhol au monde.","89","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Londres","false","88.7","Généré IA"
"SL0072","KWS032","KAWS","Street Art","2021-11-15","Artcurial","64600","44000","84000","false","16.4","Année 2021 record estimée à 65,1 Mds$ ; les artistes ultra-contemporains ont vu leurs prix multipliés par 3 à 5 en un an.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Hong Kong","false","82.0","Généré IA"
"SL0073","KWS033","KAWS","Street Art","2022-02-15","Sotheby's","62500","44000","82000","false","-3.25","Marché dynamique malgré la guerre en Ukraine ; les actifs tangibles incluant l'art attirent des capitaux en quête de refuges.","Musée","MoMA","Américain","Museum of Modern Art NYC, référence absolue pour la conservation de l'art moderne et contemporain.","99","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Londres","false","86.0","Généré IA"
"SL0074","KWS034","KAWS","Street Art","2022-05-15","Sotheby's","71400","50000","90000","false","14.24","Art Basel Bâle 2022 historique avec 4,5 Mds$ de transactions ; le marché primaire et secondaire sont tous deux en pleine forme.","Collectionneur","Adam Lindemann","Américain","Collectionneur et dealer pionnier du street art et de l'art post-war.","85","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Londres","false","79.6","Généré IA"
"SL0075","KWS035","KAWS","Street Art","2022-08-15","Christie's","62700","50000","78000","false","-12.18","Légère décélération estivale ; l'inflation mondiale et la hausse des taux commencent à peser sur les acheteurs du segment mid-market.","Collectionneur","Patrizia Sandretto","Italienne","Fondatrice de la Fondation Re Rebaudengo à Turin, programmatrice internationale.","88","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Los Angeles","false","88.7","Généré IA"
"SL0076","KWS036","KAWS","Street Art","2022-11-15","Christie's","75600","58000","97000","false","20.57","Résultats solides en fin d'année ; le segment photography et le street art résistent mieux à la correction que les Blue Chips.","Galerie","Thaddaeus Ropac","Autrichien","Galerie avec espaces à Paris Marais, Pantin, Salzbourg et Londres.","89","Galerie","Family Office Zurich","Structure patrimoniale helvétique gérant des actifs alternatifs incluant une collection d'art estimée à 80 M€.","79","New York","false","84.5","Généré IA"
"SL0077","KWS037","KAWS","Street Art","2023-02-15","Artcurial","56900","44000","68000","false","-24.74","Début de correction annoncée après trois années exceptionnelles ; prudence des acheteurs face à la hausse des taux et aux incertitudes macro.","Fondation","Fondation Vuitton Collection","Français","Bras acquisition de la fondation, focalisé sur les artistes de la scène internationale.","90","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Los Angeles","false","90.2","Généré IA"
"SL0078","KWS038","KAWS","Street Art","2023-05-15","Sotheby's","65800","41000","88000","false","15.64","Ventes mitigées à New York : les lots sans garantie peinent ; sélectivité accrue avec chute des taux de vente aux enchères.","Collectionneur","Maja Hoffmann","Suisse","Fondatrice de LUMA Arles, parmi les mécènes les plus influents d'Europe.","91","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","86.1","Généré IA"
"SL0079","KWS039","KAWS","Street Art","2023-08-15","Christie's","63400","50000","75000","false","-3.65","Marché à deux vitesses : les femmes ultra-contemporaines (Fadojutimi, Yukhnovich) restent en forte demande malgré la correction générale.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Los Angeles","false","85.5","Généré IA"
